account_id	loyalty_id	invested_date	initial_value	investor_type	current_value
178680	L166072	23APR2016	200	Individual	200
178691	L71091	25APR2016	1000	Individual	1000
178696	L169924	26APR2016	200	Individual	200
178700	L52286	27APR2016	100	Individual	100
178706	L170313	27APR2016	500	Group	500
178743	L162382	27APR2016	1000	Group	1000
178757	L77818	29APR2016	200	Individual	200
178773	L67204	29APR2016	1000	Individual	1000
178776	L110701	30APR2016	500	Individual	500
178777	L63269	02MAY2016	100	Individual	100
178790	L136329	02MAY2016	200	Individual	200
178812	L132163	05MAY2016	100	Individual	100
178821	L113846	05MAY2016	100	Individual	100
178839	L126550	05MAY2016	50	Individual	50
178840	L137825	05MAY2016	1000	Individual	1000
178842	L79348	06MAY2016	50	Individual	50
178844	L63593	06MAY2016	100	Individual	100
178858	L73375	08MAY2016	500	Individual	500
178861	L90757	09MAY2016	200	Individual	200
178868	L52939	09MAY2016	500	Individual	500
178869	L163307	10MAY2016	200	Individual	200
178938	L76561	12MAY2016	100	Individual	100
178943	L145260	15MAY2016	100	Individual	100
178963	L143158	16MAY2016	200	Individual	200
178968	L151297	18MAY2016	50	Individual	50
178973	L69143	19MAY2016	200	Individual	200
178982	L79418	20MAY2016	200	Individual	200
178988	L163942	20MAY2016	100	Individual	100
179000	L74999	21MAY2016	200	Group	200
179043	L116883	23MAY2016	50	Individual	50
179048	L118475	24MAY2016	200	Individual	200
179077	L133336	24MAY2016	100	Individual	100
179096	L121968	25MAY2016	100	Individual	100
179097	L123961	26MAY2016	200	Individual	200
179119	L45402	26MAY2016	200	Individual	200
179131	L80876	28MAY2016	500	Individual	500
179135	L155151	28MAY2016	50	Individual	50
179145	L64660	29MAY2016	50	Individual	50
179152	L21467	29MAY2016	200	Individual	200
179157	L106153	01JUN2016	50	Group	50
179161	L49143	02JUN2016	100	Individual	100
179183	L81285	02JUN2016	100	Individual	100
179193	L135294	03JUN2016	50	Group	50
179199	L96766	03JUN2016	500	Individual	500
179221	L34602	04JUN2016	100	Individual	100
179225	L83354	04JUN2016	500	Individual	500
179232	L141998	05JUN2016	50	Individual	50
179235	L139496	05JUN2016	100	Individual	100
179239	L155112	06JUN2016	100	Individual	100
179260	L137105	07JUN2016	200	Individual	200
179281	L42980	07JUN2016	1000	Individual	1000
179287	L76299	07JUN2016	500	Individual	500
179312	L168855	07JUN2016	100	Individual	100
179324	L107470	10JUN2016	200	Individual	200
179325	L135961	10JUN2016	500	Individual	500
179327	L48775	11JUN2016	200	Individual	200
179335	L115253	13JUN2016	200	Individual	200
179337	L101565	13JUN2016	200	Individual	200
179338	L23733	14JUN2016	1000	Individual	1000
179343	L28311	14JUN2016	50	Individual	50
179348	L145565	14JUN2016	100	Individual	100
179372	L40159	15JUN2016	200	Individual	200
179389	L135443	15JUN2016	500	Individual	500
179392	L47601	16JUN2016	200	Individual	200
179393	L159113	17JUN2016	200	Individual	200
179414	L89597	17JUN2016	500	Individual	500
179415	L57454	19JUN2016	500	Individual	500
179444	L32514	20JUN2016	100	Individual	100
179447	L123168	20JUN2016	200	Individual	200
179451	L57400	20JUN2016	50	Individual	50
179454	L52410	20JUN2016	200	Individual	200
179456	L160720	20JUN2016	100	Individual	100
179459	L66374	21JUN2016	500	Individual	500
179489	L116532	21JUN2016	500	Individual	500
179491	L152331	23JUN2016	100	Individual	100
179501	L48101	23JUN2016	200	Individual	200
179513	L165027	24JUN2016	1000	Individual	1000
179515	L26923	24JUN2016	500	Individual	500
179519	L138589	25JUN2016	200	Individual	200
179522	L67702	26JUN2016	500	Individual	500
179525	L60639	28JUN2016	100	Individual	100
179537	L67950	29JUN2016	200	Individual	200
179539	L118194	29JUN2016	500	Individual	500
179549	L85746	29JUN2016	50	Individual	50
179562	L154191	30JUN2016	500	Individual	500
179564	L128102	30JUN2016	50	Individual	50
179566	L21531	30JUN2016	200	Individual	200
179568	L162935	01JUL2016	100	Individual	100
179569	L57297	02JUL2016	200	Individual	200
179580	L105960	03JUL2016	100	Individual	100
179582	L114835	04JUL2016	500	Individual	500
179584	L68318	05JUL2016	100	Individual	100
179590	L89903	05JUL2016	100	Individual	100
179605	L126033	06JUL2016	500	Individual	500
179610	L169770	06JUL2016	100	Individual	100
179611	L142406	07JUL2016	1000	Individual	1000
179619	L98664	10JUL2016	100	Individual	100
179651	L34529	10JUL2016	500	Individual	500
179656	L36382	11JUL2016	500	Individual	500
179658	L109160	13JUL2016	50	Individual	50
179665	L39534	14JUL2016	500	Individual	500
179671	L166977	14JUL2016	1000	Individual	1000
179689	L64852	14JUL2016	500	Individual	500
179695	L66719	15JUL2016	200	Individual	200
179702	L99313	15JUL2016	50	Individual	50
179704	L156478	17JUL2016	200	Individual	200
179710	L75631	18JUL2016	100	Individual	100
179713	L164153	18JUL2016	100	Individual	100
179722	L156776	19JUL2016	200	Individual	200
179727	L138460	20JUL2016	200	Group	200
179735	L66071	21JUL2016	1000	Individual	1000
179744	L33358	22JUL2016	200	Individual	200
179778	L121919	23JUL2016	200	Individual	200
179804	L116070	23JUL2016	200	Individual	200
179808	L118128	23JUL2016	500	Individual	500
179815	L47071	24JUL2016	100	Individual	100
179820	L94524	25JUL2016	100	Individual	100
179905	L28434	26JUL2016	500	Individual	500
179927	L126955	26JUL2016	100	Individual	100
179947	L57320	27JUL2016	100	Individual	100
179958	L130220	28JUL2016	500	Individual	500
179962	L89139	29JUL2016	500	Individual	500
179981	L91503	30JUL2016	50	Individual	50
180014	L44927	31JUL2016	1000	Individual	1000
180022	L163212	02AUG2016	100	Individual	100
180028	L62313	03AUG2016	50	Individual	50
180029	L92527	05AUG2016	100	Individual	100
180031	L144705	07AUG2016	200	Individual	200
180045	L127142	08AUG2016	500	Individual	500
180050	L152262	09AUG2016	100	Individual	100
180051	L147658	09AUG2016	50	Individual	50
180072	L81483	12AUG2016	50	Individual	50
180075	L37643	13AUG2016	500	Individual	500
180078	L162504	13AUG2016	200	Individual	200
180084	L57419	16AUG2016	200	Individual	200
180096	L33955	19AUG2016	200	Individual	200
180098	L129459	19AUG2016	500	Individual	500
180133	L84688	20AUG2016	100	Individual	100
180160	L46348	20AUG2016	50	Individual	50
180170	L112512	20AUG2016	500	Individual	500
180180	L40249	22AUG2016	100	Individual	100
180185	L159016	23AUG2016	100	Individual	100
180197	L122555	23AUG2016	200	Individual	200
180198	L102312	24AUG2016	500	Group	500
180204	L100822	25AUG2016	100	Individual	100
180207	L161240	26AUG2016	50	Individual	50
180209	L34417	28AUG2016	100	Individual	100
180217	L64632	28AUG2016	500	Individual	500
180255	L145838	29AUG2016	500	Individual	500
180272	L42287	29AUG2016	100	Individual	100
180294	L34567	30AUG2016	100	Group	100
180298	L82098	30AUG2016	500	Individual	500
180309	L41637	30AUG2016	100	Individual	100
180320	L35333	01SEP2016	200	Individual	200
180330	L164594	01SEP2016	500	Individual	500
180333	L70998	02SEP2016	200	Individual	200
180340	L166498	04SEP2016	500	Individual	500
180356	L91676	04SEP2016	50	Individual	50
180366	L60196	05SEP2016	50	Individual	50
180367	L25407	06SEP2016	100	Individual	100
180370	L151855	07SEP2016	100	Individual	100
180409	L140959	07SEP2016	100	Individual	100
180434	L144846	08SEP2016	200	Individual	200
180438	L109117	08SEP2016	1000	Individual	1000
180445	L149396	08SEP2016	50	Individual	50
180461	L147273	10SEP2016	200	Individual	200
180476	L90416	10SEP2016	500	Individual	500
180502	L31306	10SEP2016	500	Individual	500
180503	L25032	13SEP2016	200	Individual	200
180534	L44093	13SEP2016	500	Individual	500
180537	L86062	14SEP2016	200	Group	200
180543	L59362	14SEP2016	100	Individual	100
180546	L167887	17SEP2016	200	Individual	200
180555	L102884	17SEP2016	100	Group	100
180556	L169718	18SEP2016	100	Individual	100
180610	L149321	18SEP2016	100	Individual	100
180621	L104442	19SEP2016	500	Individual	500
180688	L42654	19SEP2016	200	Individual	200
180692	L115015	20SEP2016	1000	Individual	1000
180715	L82202	20SEP2016	100	Individual	100
180723	L55287	21SEP2016	1000	Individual	1000
180727	L73660	21SEP2016	100	Individual	100
180755	L106790	21SEP2016	500	Individual	500
180771	L108259	21SEP2016	100	Group	100
180774	L168140	23SEP2016	100	Individual	100
180776	L87366	24SEP2016	200	Individual	200
180812	L158946	26SEP2016	100	Group	100
180820	L151865	26SEP2016	200	Individual	200
180830	L34733	26SEP2016	50	Individual	50
180854	L158915	27SEP2016	50	Individual	50
180864	L35457	28SEP2016	1000	Individual	1000
180868	L150002	30SEP2016	500	Individual	500
180887	L49818	01OCT2016	200	Individual	200
180891	L147323	01OCT2016	500	Individual	500
180901	L125949	01OCT2016	100	Individual	100
180902	L61690	01OCT2016	100	Individual	100
180903	L61207	02OCT2016	100	Individual	100
180911	L35200	02OCT2016	200	Individual	200
180944	L151000	03OCT2016	500	Individual	500
180960	L57690	05OCT2016	100	Individual	100
180965	L21674	06OCT2016	100	Individual	100
180983	L140417	08OCT2016	50	Individual	50
180993	L99003	08OCT2016	100	Individual	100
181015	L98117	08OCT2016	500	Individual	500
181044	L80167	09OCT2016	1000	Individual	1000
181046	L90315	09OCT2016	100	Individual	100
181058	L94980	09OCT2016	200	Individual	200
181061	L150431	12OCT2016	500	Individual	500
181063	L164067	13OCT2016	1000	Individual	1000
181067	L26094	13OCT2016	100	Individual	100
181068	L134600	14OCT2016	200	Individual	200
181071	L70035	16OCT2016	100	Individual	100
181072	L74306	16OCT2016	100	Individual	100
181074	L167031	17OCT2016	500	Individual	500
181076	L36085	17OCT2016	500	Group	500
181079	L96656	18OCT2016	100	Individual	100
181080	L51039	21OCT2016	500	Individual	500
181081	L59364	21OCT2016	200	Individual	200
181115	L119168	22OCT2016	200	Individual	200
181121	L140146	22OCT2016	500	Individual	500
181131	L51453	23OCT2016	500	Individual	500
181145	L22697	23OCT2016	500	Individual	500
181147	L138130	23OCT2016	100	Individual	100
181149	L45361	25OCT2016	100	Individual	100
181155	L42682	25OCT2016	200	Individual	200
181164	L96178	27OCT2016	200	Individual	200
181173	L153409	27OCT2016	100	Individual	100
181177	L166465	27OCT2016	200	Individual	200
181180	L162772	29OCT2016	100	Individual	100
181186	L148342	31OCT2016	50	Individual	50
181195	L95669	31OCT2016	200	Individual	200
181213	L159251	01NOV2016	50	Individual	50
181215	L89983	02NOV2016	200	Individual	200
181231	L127975	02NOV2016	500	Individual	500
181235	L64473	02NOV2016	200	Individual	200
181238	L62292	02NOV2016	500	Individual	500
181242	L130345	02NOV2016	50	Individual	50
181265	L44970	07NOV2016	100	Group	100
181276	L116112	07NOV2016	50	Individual	50
181289	L85425	07NOV2016	100	Individual	100
181292	L50205	07NOV2016	50	Individual	50
181312	L92288	08NOV2016	500	Individual	500
181330	L145672	08NOV2016	500	Individual	500
181344	L35009	09NOV2016	200	Individual	200
181355	L148396	10NOV2016	100	Individual	100
181362	L44666	10NOV2016	500	Individual	500
181364	L32439	11NOV2016	100	Group	100
181365	L25359	12NOV2016	500	Individual	500
181370	L163840	13NOV2016	200	Individual	200
181378	L140222	13NOV2016	100	Individual	100
181381	L123224	14NOV2016	200	Individual	200
181396	L114219	15NOV2016	200	Individual	200
181409	L60411	16NOV2016	100	Individual	100
181411	L158993	17NOV2016	200	Individual	200
181433	L71642	17NOV2016	200	Group	200
181442	L35363	18NOV2016	200	Individual	200
181446	L132694	18NOV2016	200	Individual	200
181451	L170183	18NOV2016	200	Individual	200
181463	L40660	19NOV2016	500	Individual	500
181480	L88892	20NOV2016	50	Individual	50
181481	L43330	25NOV2016	200	Group	200
181483	L33833	25NOV2016	200	Individual	200
181485	L162840	26NOV2016	1000	Individual	1000
181515	L133752	26NOV2016	200	Individual	200
181530	L32316	27NOV2016	100	Individual	100
181531	L70510	27NOV2016	100	Individual	100
181559	L121696	27NOV2016	100	Individual	100
181567	L120588	27NOV2016	100	Individual	100
181588	L24997	28NOV2016	100	Individual	100
181605	L136142	30NOV2016	1000	Individual	1000
181612	L86687	30NOV2016	200	Individual	200
181615	L137273	30NOV2016	200	Individual	200
181622	L44864	01DEC2016	100	Individual	100
181640	L50980	03DEC2016	500	Individual	500
181647	L121502	03DEC2016	100	Individual	100
181648	L74319	04DEC2016	100	Individual	100
181657	L132751	05DEC2016	1000	Individual	1000
181723	L144803	05DEC2016	200	Individual	200
181728	L57090	06DEC2016	500	Individual	500
181741	L126980	06DEC2016	100	Individual	100
181752	L107699	06DEC2016	200	Individual	200
181753	L73679	07DEC2016	100	Individual	100
181754	L134095	08DEC2016	100	Individual	100
181755	L95439	09DEC2016	100	Individual	100
181771	L49608	09DEC2016	200	Individual	200
181791	L75301	09DEC2016	100	Individual	100
181800	L43883	10DEC2016	100	Individual	100
181821	L95500	10DEC2016	500	Individual	500
181824	L163742	11DEC2016	200	Individual	200
181831	L149631	11DEC2016	100	Group	100
181832	L49083	12DEC2016	100	Individual	100
181859	L38227	12DEC2016	100	Individual	100
181861	L132981	13DEC2016	100	Individual	100
181863	L166645	13DEC2016	1000	Individual	1000
181867	L160075	16DEC2016	1000	Individual	1000
181869	L115541	17DEC2016	1000	Individual	1000
181874	L59597	18DEC2016	500	Individual	500
181888	L161481	18DEC2016	50	Individual	50
181907	L74720	19DEC2016	100	Individual	100
181912	L60627	19DEC2016	200	Individual	200
181914	L92917	19DEC2016	100	Individual	100
181935	L36110	19DEC2016	100	Individual	100
181940	L106231	20DEC2016	100	Individual	100
181999	L103944	20DEC2016	500	Group	500
182000	L36678	21DEC2016	1000	Individual	1000
182015	L120053	21DEC2016	200	Individual	200
182049	L165106	21DEC2016	100	Individual	100
182053	L45687	22DEC2016	100	Individual	100
182060	L84781	24DEC2016	200	Individual	200
182064	L136219	25DEC2016	100	Individual	100
182067	L22991	25DEC2016	100	Individual	100
182069	L46177	25DEC2016	200	Individual	200
182079	L64547	26DEC2016	200	Individual	200
182083	L28980	26DEC2016	500	Individual	500
182088	L58320	27DEC2016	200	Individual	200
182089	L82893	28DEC2016	200	Individual	200
182090	L65670	29DEC2016	200	Individual	200
182093	L85370	30DEC2016	200	Individual	200
182108	L111330	31DEC2016	100	Individual	100
182114	L121124	31DEC2016	50	Individual	50
182163	L104660	04JAN2017	100	Individual	100
182171	L81283	06JAN2017	100	Individual	100
182185	L100487	06JAN2017	200	Individual	200
182191	L38790	06JAN2017	200	Individual	200
182202	L50721	07JAN2017	100	Individual	100
182205	L74276	07JAN2017	500	Individual	500
182211	L110974	08JAN2017	100	Individual	100
182220	L93622	08JAN2017	1000	Individual	1000
182234	L77808	08JAN2017	100	Group	100
182239	L27343	09JAN2017	100	Individual	100
182241	L93961	10JAN2017	500	Individual	500
182244	L76492	10JAN2017	500	Individual	500
182248	L106509	10JAN2017	200	Individual	200
182253	L47812	11JAN2017	100	Individual	100
182256	L147570	12JAN2017	200	Individual	200
182273	L88199	13JAN2017	1000	Individual	1000
182282	L50863	14JAN2017	1000	Individual	1000
182289	L111040	14JAN2017	500	Individual	500
182309	L131349	14JAN2017	200	Individual	200
182315	L44040	16JAN2017	100	Individual	100
182318	L106760	16JAN2017	100	Individual	100
182359	L100577	19JAN2017	200	Individual	200
182374	L149888	19JAN2017	100	Individual	100
182384	L90622	21JAN2017	1000	Individual	1000
182395	L44967	22JAN2017	50	Individual	50
182407	L40712	25JAN2017	500	Individual	500
182425	L91022	25JAN2017	100	Individual	100
182434	L48839	26JAN2017	100	Individual	100
182436	L46268	27JAN2017	50	Individual	50
182455	L79558	27JAN2017	100	Individual	100
182459	L28002	28JAN2017	100	Individual	100
182460	L112915	28JAN2017	50	Individual	50
182487	L70850	29JAN2017	100	Individual	100
182491	L170380	30JAN2017	100	Individual	100
182495	L99815	30JAN2017	1000	Individual	1000
182504	L154135	30JAN2017	100	Individual	100
182512	L85238	31JAN2017	200	Individual	200
182515	L48322	31JAN2017	100	Individual	100
182516	L150310	01FEB2017	100	Group	100
182526	L47899	01FEB2017	100	Group	100
182534	L68131	02FEB2017	200	Individual	200
182569	L78237	02FEB2017	1000	Individual	1000
182571	L44999	03FEB2017	100	Individual	100
182573	L142228	04FEB2017	1000	Individual	1000
182599	L160194	06FEB2017	100	Individual	100
182611	L28899	06FEB2017	200	Individual	200
182621	L26537	06FEB2017	500	Individual	500
182628	L116585	07FEB2017	200	Individual	200
182630	L81362	07FEB2017	1000	Individual	1000
182667	L142834	08FEB2017	200	Individual	200
182675	L64189	09FEB2017	500	Individual	500
182680	L134886	10FEB2017	200	Individual	200
182689	L137554	11FEB2017	200	Individual	200
182718	L26630	12FEB2017	1000	Individual	1000
182729	L85343	12FEB2017	50	Group	50
182736	L27208	13FEB2017	500	Individual	500
182746	L108159	15FEB2017	500	Individual	500
182766	L41362	16FEB2017	100	Group	100
182788	L31373	17FEB2017	500	Individual	500
182789	L144325	18FEB2017	1000	Individual	1000
182817	L82242	18FEB2017	200	Individual	200
182821	L150216	19FEB2017	200	Individual	200
182825	L154970	22FEB2017	200	Individual	200
182843	L33764	23FEB2017	100	Individual	100
182844	L98553	24FEB2017	200	Individual	200
182851	L89239	25FEB2017	1000	Individual	1000
182856	L26260	26FEB2017	100	Individual	100
182858	L152266	26FEB2017	200	Individual	200
182868	L90299	27FEB2017	100	Individual	100
182877	L87786	28FEB2017	200	Individual	200
182901	L71758	28FEB2017	50	Individual	50
182910	L48064	28FEB2017	200	Individual	200
182933	L143862	01MAR2017	200	Individual	200
182969	L128533	01MAR2017	500	Individual	500
182974	L72272	03MAR2017	200	Individual	200
182981	L31239	04MAR2017	500	Individual	500
182985	L168144	05MAR2017	200	Individual	200
182992	L108992	05MAR2017	100	Individual	100
183005	L132136	06MAR2017	100	Individual	100
183008	L61094	06MAR2017	1000	Individual	1000
183013	L38310	07MAR2017	500	Individual	500
183015	L37669	07MAR2017	200	Individual	200
183018	L82558	07MAR2017	100	Individual	100
183026	L117562	08MAR2017	1000	Individual	1000
183029	L166893	09MAR2017	50	Individual	50
183032	L109414	10MAR2017	500	Individual	500
183050	L133565	11MAR2017	100	Individual	100
183052	L94382	11MAR2017	200	Individual	200
183063	L131653	12MAR2017	100	Individual	100
183069	L128296	13MAR2017	200	Individual	200
183073	L149360	13MAR2017	50	Individual	50
183075	L153361	13MAR2017	100	Individual	100
183111	L82094	15MAR2017	200	Individual	200
183118	L107446	15MAR2017	100	Individual	100
183129	L146019	17MAR2017	50	Individual	50
183130	L170607	18MAR2017	100	Individual	100
183159	L68455	21MAR2017	1000	Individual	1000
183179	L117999	21MAR2017	200	Individual	200
183180	L28944	27MAR2017	1000	Individual	1000
183190	L93459	27MAR2017	200	Individual	200
183192	L76860	28MAR2017	1000	Individual	1000
183198	L88259	29MAR2017	1000	Individual	1000
183204	L81823	29MAR2017	100	Individual	100
183210	L58486	29MAR2017	500	Individual	500
183221	L54372	30MAR2017	100	Individual	100
183222	L89719	30MAR2017	1000	Individual	1000
183224	L151262	30MAR2017	100	Individual	100
183226	L165948	30MAR2017	100	Individual	100
183257	L42670	31MAR2017	200	Individual	200
183265	L24227	31MAR2017	50	Individual	50
183275	L104342	01APR2017	500	Individual	500
183276	L30360	02APR2017	1000	Individual	1000
183277	L114342	03APR2017	500	Individual	500
183279	L35352	04APR2017	1000	Individual	1000
183284	L74937	06APR2017	200	Individual	200
183299	L131865	06APR2017	200	Individual	200
183302	L140188	07APR2017	100	Individual	100
183315	L134647	07APR2017	100	Individual	100
183320	L141921	08APR2017	1000	Individual	1000
183325	L38948	09APR2017	100	Individual	100
183338	L88182	10APR2017	500	Individual	500
183343	L88631	11APR2017	100	Individual	100
183375	L101155	12APR2017	500	Individual	500
183385	L45833	12APR2017	1000	Individual	1000
183386	L70218	16APR2017	200	Individual	200
183389	L116759	17APR2017	50	Individual	50
183390	L129728	17APR2017	200	Individual	200
183396	L79008	18APR2017	100	Individual	100
183413	L83956	18APR2017	500	Individual	500
183416	L98994	19APR2017	200	Individual	200
183419	L44307	19APR2017	100	Individual	100
183433	L99909	19APR2017	100	Individual	100
183487	L132628	20APR2017	100	Individual	100
183499	L42898	21APR2017	200	Individual	200
183506	L157504	21APR2017	1000	Individual	1000
183508	L29352	23APR2017	100	Individual	100
183515	L129796	24APR2017	200	Individual	200
183533	L107271	25APR2017	50	Individual	50
183534	L143679	26APR2017	100	Individual	100
183539	L169018	27APR2017	200	Individual	200
183562	L91424	27APR2017	500	Individual	500
183590	L149320	27APR2017	100	Individual	100
183611	L114177	28APR2017	200	Individual	200
183626	L41709	29APR2017	200	Individual	200
183634	L23179	02MAY2017	500	Individual	500
183641	L86875	04MAY2017	200	Individual	200
183647	L85018	05MAY2017	1000	Individual	1000
183689	L147903	06MAY2017	1000	Individual	1000
183710	L144173	06MAY2017	200	Individual	200
183713	L134061	07MAY2017	50	Individual	50
183724	L133273	09MAY2017	200	Individual	200
183725	L70198	09MAY2017	200	Individual	200
183729	L70858	10MAY2017	200	Individual	200
183751	L131168	12MAY2017	50	Group	50
183776	L154522	12MAY2017	100	Individual	100
183784	L138547	13MAY2017	200	Individual	200
183789	L170420	13MAY2017	100	Individual	100
183793	L32923	16MAY2017	200	Individual	200
183809	L136116	17MAY2017	500	Individual	500
183833	L101821	17MAY2017	200	Individual	200
183851	L101176	17MAY2017	100	Individual	100
183860	L152604	20MAY2017	500	Individual	500
183867	L167410	24MAY2017	100	Individual	100
183893	L155248	24MAY2017	500	Individual	500
183896	L126844	25MAY2017	200	Individual	200
183899	L121196	26MAY2017	500	Individual	500
183904	L89309	26MAY2017	1000	Individual	1000
183935	L43209	28MAY2017	100	Group	100
183949	L94015	29MAY2017	100	Individual	100
183967	L163455	29MAY2017	500	Individual	500
183981	L50246	30MAY2017	100	Individual	100
183987	L27802	31MAY2017	200	Individual	200
183992	L123941	31MAY2017	50	Individual	50
184000	L117319	01JUN2017	50	Individual	50
184016	L134572	02JUN2017	100	Individual	100
184028	L89608	03JUN2017	200	Individual	200
184029	L109408	03JUN2017	100	Individual	100
184033	L86203	06JUN2017	200	Individual	200
184040	L126784	08JUN2017	200	Group	200
184041	L115557	08JUN2017	1000	Individual	1000
184067	L83924	08JUN2017	200	Individual	200
184090	L55968	09JUN2017	200	Individual	200
184094	L50905	10JUN2017	100	Individual	100
184096	L128801	12JUN2017	50	Individual	50
184104	L138927	14JUN2017	200	Individual	200
184118	L26370	14JUN2017	100	Individual	100
184127	L36542	15JUN2017	500	Individual	500
184131	L96503	15JUN2017	100	Individual	100
184137	L43589	16JUN2017	200	Individual	200
184165	L70907	16JUN2017	1000	Individual	1000
184200	L121045	16JUN2017	100	Individual	100
184218	L163029	16JUN2017	500	Individual	500
184219	L153359	17JUN2017	200	Group	200
184221	L23594	18JUN2017	200	Individual	200
184255	L74804	21JUN2017	100	Individual	100
184266	L122300	21JUN2017	100	Individual	100
184278	L152207	21JUN2017	500	Individual	500
184294	L53279	22JUN2017	500	Individual	500
184318	L150539	23JUN2017	200	Individual	200
184324	L143084	24JUN2017	200	Individual	200
184333	L129625	25JUN2017	100	Individual	100
184340	L127416	26JUN2017	200	Individual	200
184342	L134834	26JUN2017	100	Individual	100
184343	L44712	27JUN2017	500	Individual	500
184365	L160404	28JUN2017	100	Individual	100
184390	L78462	29JUN2017	100	Individual	100
184401	L107448	01JUL2017	100	Individual	100
184402	L168459	01JUL2017	500	Individual	500
184416	L96472	01JUL2017	100	Individual	100
184431	L69809	02JUL2017	200	Individual	200
184443	L155716	03JUL2017	100	Individual	100
184462	L31694	05JUL2017	100	Individual	100
184466	L139415	06JUL2017	100	Group	100
184476	L157824	06JUL2017	1000	Individual	1000
184480	L120242	06JUL2017	200	Individual	200
184481	L154721	08JUL2017	500	Individual	500
184485	L50567	10JUL2017	100	Individual	100
184510	L33080	10JUL2017	1000	Individual	1000
184522	L106331	10JUL2017	1000	Individual	1000
184529	L144236	11JUL2017	500	Individual	500
184542	L107941	11JUL2017	100	Individual	100
184553	L97975	12JUL2017	200	Individual	200
184556	L99485	12JUL2017	200	Individual	200
184558	L30500	13JUL2017	100	Individual	100
184563	L83519	14JUL2017	200	Individual	200
184580	L91300	14JUL2017	200	Individual	200
184616	L24493	14JUL2017	100	Individual	100
184634	L117956	14JUL2017	200	Individual	200
184645	L33936	15JUL2017	100	Individual	100
184660	L120715	15JUL2017	100	Individual	100
184665	L38849	15JUL2017	100	Individual	100
184666	L72806	16JUL2017	500	Individual	500
184671	L57487	16JUL2017	50	Individual	50
184672	L113848	16JUL2017	500	Group	500
184674	L77482	17JUL2017	100	Individual	100
184680	L88548	19JUL2017	100	Individual	100
184684	L101665	21JUL2017	100	Group	100
184685	L55629	27JUL2017	200	Group	200
184687	L140031	27JUL2017	500	Individual	500
184692	L35074	29JUL2017	1000	Individual	1000
184694	L136936	30JUL2017	200	Individual	200
184705	L138565	30JUL2017	100	Individual	100
184723	L127248	30JUL2017	500	Individual	500
184726	L125504	01AUG2017	200	Individual	200
184742	L28695	05AUG2017	200	Individual	200
184744	L147612	06AUG2017	200	Individual	200
184747	L26113	06AUG2017	500	Group	500
184748	L100857	07AUG2017	50	Individual	50
184751	L128991	07AUG2017	500	Individual	500
184754	L170983	07AUG2017	100	Individual	100
184762	L165307	07AUG2017	50	Individual	50
184803	L30084	08AUG2017	100	Individual	100
184814	L88737	09AUG2017	1000	Individual	1000
184830	L73692	10AUG2017	50	Individual	50
184849	L108183	10AUG2017	200	Individual	200
184892	L52423	12AUG2017	100	Individual	100
184898	L73556	15AUG2017	100	Individual	100
184916	L79062	16AUG2017	1000	Individual	1000
184928	L67085	16AUG2017	200	Individual	200
184937	L167838	17AUG2017	200	Individual	200
184945	L146535	17AUG2017	100	Individual	100
184960	L101232	17AUG2017	500	Individual	500
184973	L21732	17AUG2017	500	Individual	500
184982	L82273	18AUG2017	50	Individual	50
184994	L133203	18AUG2017	1000	Individual	1000
184998	L145118	19AUG2017	100	Individual	100
185012	L81924	20AUG2017	200	Individual	200
185023	L106773	21AUG2017	1000	Individual	1000
185026	L163274	21AUG2017	1000	Individual	1000
185044	L33865	23AUG2017	200	Individual	200
185051	L50468	24AUG2017	500	Individual	500
185055	L98718	24AUG2017	200	Individual	200
185069	L131370	25AUG2017	100	Individual	100
185074	L135600	26AUG2017	500	Individual	500
185080	L167542	27AUG2017	100	Individual	100
185081	L97808	27AUG2017	200	Individual	200
185090	L136673	30AUG2017	500	Individual	500
185102	L151675	31AUG2017	200	Individual	200
185119	L123750	01SEP2017	500	Individual	500
185122	L157266	01SEP2017	100	Individual	100
185125	L114487	03SEP2017	500	Individual	500
185145	L91110	04SEP2017	100	Individual	100
185152	L83563	04SEP2017	50	Individual	50
185161	L66246	05SEP2017	200	Group	200
185164	L91115	05SEP2017	100	Individual	100
185168	L81673	05SEP2017	200	Individual	200
185174	L126149	06SEP2017	100	Individual	100
185176	L27508	07SEP2017	100	Individual	100
185187	L136346	07SEP2017	100	Group	100
185204	L164069	09SEP2017	50	Individual	50
185216	L43621	09SEP2017	100	Individual	100
185231	L62033	12SEP2017	200	Individual	200
185263	L86811	13SEP2017	500	Individual	500
185265	L49970	14SEP2017	200	Individual	200
185272	L103217	14SEP2017	50	Individual	50
185273	L67516	15SEP2017	200	Individual	200
185278	L58379	15SEP2017	200	Individual	200
185294	L88762	15SEP2017	500	Individual	500
185300	L73626	16SEP2017	200	Individual	200
185334	L125051	17SEP2017	500	Individual	500
185338	L148172	18SEP2017	200	Individual	200
185353	L123104	19SEP2017	500	Individual	500
185354	L145274	19SEP2017	50	Individual	50
185364	L161100	19SEP2017	100	Individual	100
185379	L102624	20SEP2017	200	Individual	200
185416	L45889	20SEP2017	100	Individual	100
185426	L60806	20SEP2017	500	Individual	500
185438	L37261	21SEP2017	100	Individual	100
185441	L138322	21SEP2017	1000	Individual	1000
185456	L26107	21SEP2017	50	Individual	50
185457	L129138	22SEP2017	200	Individual	200
185486	L122263	23SEP2017	100	Individual	100
